name,diag,max_lf,max_st,diag_dom,max_deg
lshp3025,0.1452023232371718,0.42715883454135267,0.4355109681754908,0.0,6
G47,0.047664442326024785,0.14108674928503337,0.1428979980934223,0.0,34
ex33,2.742793015677961e-10,0.2952649292943432,0.3633737250942592,0.03577611079053664,17
c-23,0.04799948055560349,0.3451355094609321,0.6583845155060477,0.12093726379440665,654
dwt_1242,0.11912526376366775,0.3406867446767696,0.3571839631690006,0.0008051529790660225,11
bcsstk10,1.1702547088861038e-07,0.3904810023645057,0.4151434907572739,0.001841620626151013,26
G52,0.07793017456359103,0.23129675810473815,0.2336346633416459,0.0,171
spaceStation_11,0.026944575976351224,0.5937011238136167,0.7433689974201647,0.0,178
hangGlider_2,0.0742575579307002,0.5551209551987915,0.668991492536248,0.04978749241044323,1462
bwm2000,2.1907823320414034e-05,0.9998965890492763,0.9998965890492765,0.002,3
G44,0.047664442326024785,0.1415633937082936,0.1428979980934223,0.0,37
dynamicSoaringProblem_2,0.06387090285840205,0.48431825396652783,0.6205691427875154,0.010685103708359522,595
dw1024,0.7547578985885841,0.9665421046705518,0.9669198954100198,0.5537109375,7
t2dal_bci_Abottom,1.0,0.9901338971106413,0.9901338971106413,1.0,0
t2dal_bci_Aside,1.0,0.9971811134601832,0.9971811134601832,1.0,0
t2dal_bci_E,1.0,1.0,1.0,1.0,0
t2dal_bci,0.3503617146374742,0.6772949789646286,0.6809381505968063,0.0,8
t2dal_bci_Atop,1.0,1.0,1.0,1.0,0
fpga_dcop_33,0.7320602332805736,0.9197018099285709,0.9999980724010288,0.41721311475409834,35
S80PI_n,0.3325062871112511,0.9903470340498699,0.9973062618351415,0.001912960306073649,12
S80PI_n_E,1.0,0.989478718316595,0.989478718316595,1.0,0
bcsstk21,2.3789879084006297e-08,0.4933308195114391,0.5654697755755747,0.057777777777777775,8
fpga_dcop_31,0.7320600889691535,0.9197017356614627,0.9999979470687272,0.4245901639344262,35
cage9,0.7419174247725683,0.7993250872308022,0.8110700654341417,0.94199207696661,22
airfoil1,0.1475148277895321,0.4227047275502064,0.4424751135930075,0.0,9
