name,diag,max_lf,max_st,diag_dom,max_deg
bcspwr07,0.34637495841581606,0.8060960530398211,0.9077373284692181,0.25496277915632753,12
bcspwr08,0.33964590300387404,0.7965619565379619,0.8932521534747387,0.23891625615763548,13
bcspwr09,0.33597807581759986,0.7923361592866667,0.8860821280275851,0.23157283807312826,14
bcsstk08,0.38598067132260744,0.627753744718455,0.8104384876193786,0.186219739292365,338
bcsstk09,0.3248723843429744,0.49955430049927896,0.5488172692155469,0.003693444136657433,22
bcsstk10,0.2863291814986807,0.5133866170882977,0.544388364403638,0.001841620626151013,26
bcsstk11,0.3476522382164408,0.6110726774889517,0.6309303541323752,0.1493550577053632,32
bcsstk12,0.3476522382164408,0.6110726774889517,0.6309303541323752,0.1493550577053632,32
bcsstk21,0.38596871396721844,0.6550998601396786,0.7027410747734422,0.057777777777777775,8
bcsstk23,0.4645142808460125,0.7157846654750321,0.7764168197314292,0.5539246968730057,30
bcsstk26,0.3438964727360591,0.6120450892930162,0.6819801909043459,0.21227887617065558,32
bcsstm08,1.0,1.0,1.0,1.0,0
bcsstm09,1.0,1.0,1.0,1.0,0
bcsstm10,0.31094090967144544,0.5906005439426287,0.6209151355731957,0.001841620626151013,26
bcsstm11,1.0,1.0,1.0,1.0,0
bcsstm12,0.373572930040207,0.6339060821664286,0.6715660336412703,0.20366598778004075,21
bcsstm21,1.0,1.0,1.0,1.0,0
bcsstm23,1.0,1.0,1.0,1.0,0
bcsstm24,1.0,1.0,1.0,1.0,0
bcsstm26,1.0,1.0,1.0,1.0,0
bibd_81_2,1.0,1.0,1.0,1.0,0
blckhole,0.14770304483920366,0.4251929473756936,0.4371049313059606,0.005159474671669793,19
bwm2000,0.5002268279461763,0.9999388853815574,0.9999388853815574,0.002,3
c-18,0.4588067548663597,0.7620500005778713,0.8554884713312911,0.49331489165514064,169
c-19,0.2671968703536746,0.6905976317311902,0.7571609065557608,0.2578427159432746,361
c-20,0.10482768197621453,0.7127073096402523,0.8337097793714651,0.060253337897980146,157
c-21,0.2027741621132327,0.6668616824532212,0.7747331794827446,0.15987460815047022,450
c-22,0.14561585002946367,0.6797844680643508,0.7911001729312195,0.10390295358649788,207
c-23,0.16782639940036442,0.6602868371924742,0.8036795695775826,0.12093726379440665,654
c-24,0.25465298618488785,0.6939894519388327,0.782577621560165,0.16873027433843166,231
c-25,0.2412283626956444,0.6573881197754972,0.7287132273824652,0.2275480642612589,599
c-26,0.17157280340529246,0.6934373471686361,0.8085414173611416,0.11516136521941026,437
c-27,0.07523527941850615,0.715871385465954,0.8093919395949509,0.05237782160859084,368
c-28,0.41862087260739533,0.7660809206762049,0.8461347865793007,0.4488908220965637,385
c20,0.10482768197621453,0.7127073096402523,0.8337097793714651,0.060253337897980146,157
cage8,0.6312534429474226,0.7139837452475575,0.7345160597837521,0.9556650246305419,17
cage9,0.6414818118923381,0.720042424613926,0.7380541288177204,0.94199207696661,22
can_1054,0.1017858100796786,0.2902560881555909,0.3286340611808768,0.0,34
can_1072,0.10172142398870532,0.28990887963064177,0.32901383347329854,0.0,34
cavity05,0.3113953223058563,0.4864436547938627,0.5508249243248071,0.06852791878172589,61
cavity06,0.36386396482228833,0.5292823901719327,0.5797101499440888,0.1785109983079526,61
cavity07,0.2337293081576934,0.4151136087312093,0.49561044715898067,0.032148900169204735,61
cavity08,0.28193970568660737,0.4862403315365413,0.5449131336779371,0.15736040609137056,61
cavity09,0.1551243313730775,0.3737511618459121,0.46258375702752064,0.015228426395939087,61
circuit_1,0.4937411888243299,0.5622537878848248,0.7852298804559398,0.43635670731707316,2570
circuit_2,0.4978692355776405,0.690730781088623,0.9789197625665208,0.8416851441241685,1273
cnae9_10NN,0.0,0.27520753897016376,0.32336455050075325,0.0,221
collins_15NN,0.0,0.2956099780031349,0.34223962476196906,0.0,24
cryg2500,0.49399946572315856,0.9360297204124813,0.9414109939899434,0.4976,4
data,0.0,0.16997311946014157,0.21853283816913704,0.0,17
dataset12mfeatfactors_10NN,0.0,0.35324721535027503,0.3933661277331562,0.0,40
dataset16mfeatkarhunen_10NN,0.0,0.31593465932409104,0.3533215955323772,0.0,39
dataset18mfeatmorphological_10NN,0.0,0.35916699302810307,0.4290857310432401,0.0,18
dataset20mfeatpixel_10NN,0.0,0.2862884473087779,0.32127292169218924,0.0,54
dataset22mfeatzernike_10NN,0.0,0.38459534515884275,0.4268558955606387,0.0,40
delaunay_n10,0.0,0.31525572409361474,0.3841429431029041,0.0,12
delaunay_n11,0.0,0.3170715528503615,0.3857446061425554,0.0,13
delaunay_n12,0.0,0.316704361583512,0.38429243621504366,0.0,14
diag,0.0,0.5896509053015501,0.650286570274847,0.0,4
dw1024,0.5648840327534025,0.9396377284588737,0.9422653971358776,0.5537109375,7
dw2048,0.5648840327534025,0.9396377284588737,0.9422653971358776,0.5537109375,7
dwt_1005,0.13540101295823184,0.39494814964542374,0.4410306219509939,0.0,26
dwt_1007,0.1215065150329205,0.3605906889328391,0.37493556627421964,0.0,9
dwt_1242,0.1292219497568007,0.3712289279213106,0.4091101141855023,0.0008051529790660225,11
dwt_2680,0.11186038445111145,0.3196824053312982,0.35160980825355864,0.0,18
dynamicSoaringProblem_2,0.031536788474242745,0.5763408860673749,0.6888683497124062,0.010685103708359522,595
dynamicSoaringProblem_3,0.0414773874335705,0.5332967732386771,0.6309372862860251,0.014977359804946012,1075
dynamicSoaringProblem_4,0.048546561329380705,0.5279737166169668,0.6214903836338044,0.016609213412723284,1195
dynamicSoaringProblem_5,0.08618227602569889,0.5527997508402528,0.6430243238993923,0.061449098135126876,1225
dynamicSoaringProblem_6,0.09010937043687858,0.5696797400010443,0.6644473686390224,0.062372486155639756,1285
dynamicSoaringProblem_7,0.08594012156505879,0.5672983010776291,0.66189172177698,0.06180575334662489,1315
dynamicSoaringProblem_8,0.049233561068261884,0.5502106646317004,0.6498069224863428,0.01947502116850127,1327
email,0.0,0.41339576138164047,0.48483176052859833,0.0,71
eris1176,0.27198771286827095,0.6122796465549036,0.7121100828650772,0.14200680272108843,98
ex23,0.27605823589551326,0.5033497796485522,0.553884087969977,0.0205819730305181,66
ex24,0.29288269079661045,0.5262376336751999,0.5885123906414177,0.04555409548839247,45
ex29,0.506599572618362,0.7552736619912135,0.7566534006154335,0.2602787456445993,8
ex32,0.3450250246486542,0.5993776626924046,0.6390986421859821,0.06902502157031924,12
ex33,0.33499754388760405,0.5702211624215463,0.5875241080090923,0.03577611079053664,17
ex4,0.22802867021612833,0.4821317308525494,0.5350201294908481,0.004996876951905059,36
ex6,0.2691070087157024,0.5164977137144171,0.5759400193502008,0.01877649909145972,61
ex7,0.29197107089793595,0.5138747412622212,0.5600611502386852,0.04102878138395591,74
filter2D,0.5067500134074991,0.7636229696772288,0.7950247525316634,0.7200239808153477,8
filter2D_E,1.0,1.0,1.0,1.0,0
fpga_dcop_01,0.47665195959457457,0.8206385894725005,0.9999924287878504,0.3081967213114754,35
fpga_dcop_02,0.47653075341448914,0.8205385616636044,0.9997563930820815,0.5049180327868853,35
fpga_dcop_03,0.47729069381565015,0.81772981702394,0.998911848244167,0.48032786885245904,35
fpga_dcop_04,0.47688294575983026,0.8161718236506764,0.9985201155239365,0.4926229508196721,35
fpga_dcop_05,0.4772402563020842,0.8158862184251795,0.9986164232222536,0.49754098360655735,35
fpga_dcop_06,0.4764092432516435,0.8133577573668986,0.9971078505941733,0.5065573770491804,35
fpga_dcop_07,0.47639649314595806,0.8137679071903465,0.9957236767740005,0.48032786885245904,35
fpga_dcop_08,0.47656949903273205,0.8156073748427597,0.9972681951360962,0.48114754098360657,35
fpga_dcop_09,0.47652461117088174,0.8168709806679224,0.9972821512587322,0.46557377049180326,35
fpga_dcop_10,0.47675669724498126,0.8180713714204734,0.9979162655696747,0.4680327868852459,35
fpga_dcop_11,0.4766641318496447,0.8184849379014252,0.9975484933287493,0.45737704918032784,35
fpga_dcop_12,0.4767322769792115,0.8195134917827984,0.9987194688335029,0.44016393442622953,35
fpga_dcop_13,0.4767399040069126,0.819483462686734,0.9991366812865314,0.44426229508196724,35
fpga_dcop_14,0.4766806195143324,0.8197517679766225,0.9994336343285614,0.4426229508196721,35
fpga_dcop_15,0.47663215971323725,0.8200217374219537,0.9996070373203961,0.44098360655737706,35
fpga_dcop_16,0.4767163464022034,0.8193494681230119,0.9989975519622073,0.4245901639344262,35
fpga_dcop_17,0.47671045403413426,0.8196217566593865,0.9991117816462747,0.44098360655737706,35
fpga_dcop_18,0.476666749189118,0.820158122981862,0.9994150794450415,0.4278688524590164,35
fpga_dcop_19,0.476648004890113,0.820694589779615,0.999760144561618,0.41721311475409834,35
fpga_dcop_20,0.4766535834690619,0.8206874222017642,0.9999354543030448,0.4262295081967213,35
fpga_dcop_21,0.47664787018956134,0.8208696233306265,0.9999733220714466,0.42540983606557375,35
fpga_dcop_22,0.4766518652445039,0.8210661911790439,0.9999876270408785,0.4163934426229508,35
fpga_dcop_23,0.47665128330192524,0.8210663712080538,0.9999858573646155,0.41885245901639345,35
fpga_dcop_24,0.47665182829747543,0.8210724536480603,0.9999882212359891,0.42704918032786887,35
fpga_dcop_25,0.4766539318348186,0.8210732355744131,0.9999908773326283,0.4245901639344262,35
fpga_dcop_26,0.4766539776739309,0.8210740765272962,0.9999902972671549,0.4155737704918033,35
fpga_dcop_27,0.47665428705584384,0.8210635265124153,0.9999918307525013,0.42131147540983604,35
fpga_dcop_28,0.47665557133110076,0.8210717959239487,0.9999931302700856,0.41475409836065574,35
fpga_dcop_29,0.4766548813796436,0.8210745146241907,0.99999186940742,0.4155737704918033,35
fpga_dcop_30,0.4766552649598989,0.8210756653485516,0.9999924224377841,0.41885245901639345,35
fpga_dcop_31,0.4766545292793445,0.8210749994219958,0.9999919835573582,0.42540983606557375,35
fpga_dcop_32,0.4766539529390931,0.821073940375367,0.9999915923614201,0.4155737704918033,35
fpga_dcop_33,0.47665478144907086,0.8210742531966363,0.9999924460297726,0.4163934426229508,35
fpga_dcop_34,0.4766554920472803,0.8210751639614253,0.9999931485606401,0.4204918032786885,35
fpga_dcop_35,0.4766558082070195,0.8210758537808062,0.999993459423993,0.42950819672131146,35
fpga_dcop_36,0.4766559336813104,0.8210761281807084,0.9999935825380561,0.4319672131147541,35
fpga_dcop_37,0.476655980909386,0.8210762315284688,0.9999936316905654,0.4377049180327869,35
fpga_dcop_38,0.47665599832913785,0.8210762696454839,0.9999936526737164,0.44098360655737706,35
fpga_dcop_39,0.4766560047475506,0.8210762836888134,0.9999936603838906,0.44344262295081965,35
fpga_dcop_40,0.4766560071189425,0.8210762888776534,0.999993663224244,0.43934426229508194,35
fpga_dcop_41,0.4766560079950727,0.8210762907949329,0.9999936642705056,0.4426229508196721,35
fpga_dcop_42,0.47665600831815136,0.8210762915020183,0.9999936646551734,0.44508196721311477,35
fpga_dcop_43,0.4766560084370052,0.8210762917621621,0.9999936647962666,0.44426229508196724,35
fpga_dcop_44,0.47665600848063333,0.8210762918576665,0.9999936648479042,0.4426229508196721,35
fpga_dcop_45,0.4766560084966223,0.8210762918926904,0.9999936648667671,0.4426229508196721,35
fpga_dcop_46,0.47665600850245526,0.8210762919055125,0.9999936648736151,0.4426229508196721,35
fpga_dcop_47,0.4766560085045527,0.8210762919101747,0.9999936648760551,0.4418032786885246,35
fpga_dcop_48,0.4766560085052849,0.8210762919118209,0.9999936648768993,0.44344262295081965,35
fpga_dcop_49,0.47665600850550977,0.8210762919123273,0.9999936648771578,0.44508196721311477,35
fpga_dcop_50,0.4766560085055544,0.821076291912428,0.9999936648772092,0.44508196721311477,35
fpga_dcop_51,0.47665600850555745,0.8210762919124346,0.9999936648772124,0.4459016393442623,35
fpga_trans_01,0.47669061776664196,0.8180661685069336,0.9971013565381607,0.4598360655737705,49
fpga_trans_02,0.47669008234333116,0.8181075764515418,0.9971152886421963,0.4098360655737705,49
freeFlyingRobot_2,0.3319346973626884,0.6243767041462548,0.6949346312267025,0.3333333333333333,269
freeFlyingRobot_3,0.3288826809575847,0.6513872361269994,0.7225679004748198,0.3329452852153667,345
freeFlyingRobot_4,0.35000815603458374,0.6564678657975562,0.7165957673832897,0.33545377438507207,473
freeFlyingRobot_5,0.34947458565475054,0.6445112743027412,0.7001397536064202,0.3373870743571925,577
freeFlyingRobot_6,0.3972023242572948,0.6818054125668728,0.7341230498379008,0.36063132817153065,673
freeFlyingRobot_7,0.33173757551532596,0.6474191194090985,0.7154575828701486,0.327718223583461,785
freeFlyingRobot_8,0.39273006696719975,0.6834043771129718,0.7352348763204751,0.36539336061846295,881
freeFlyingRobot_9,0.35215375468762367,0.6554722168441636,0.7127357073883381,0.33800753453327753,957
grid2,0.0,0.4305724110032362,0.5240898058252428,0.0,5
grid2_dual,0.0,0.47634991496598644,0.5251913265306123,0.0,4
hangGlider_2,0.12026751493314994,0.5925583918192318,0.7058600241945625,0.04978749241044323,1462
iprob,0.3410757097445713,0.34165562100987834,1.0,0.33988670443185603,3000
jagmesh2,0.14894215224572996,0.4304210304350883,0.4535039010332466,0.0,6
jagmesh3,0.15043557404758812,0.4405148875308803,0.4588480041607074,0.0,6
jagmesh4,0.15512790424782916,0.4531604474692952,0.47886841899397653,0.0,6
jagmesh5,0.15637958152614273,0.45478051570468536,0.483187169343692,0.0,6
jagmesh6,0.15740306361800643,0.46323454423073007,0.48770065474126506,0.0,6
jagmesh7,0.1566622202460353,0.45226273405464157,0.4861419890321625,0.0,6
jagmesh8,0.15677193673941967,0.45372468837759283,0.486956200423708,0.0,6
jagmesh9,0.15062858102293958,0.44509622851386244,0.460301802841732,0.0,6
kineticBatchReactor_1,0.4225056146697079,0.7234287657880236,0.8386973261920239,0.4342105263157895,459
kineticBatchReactor_2,0.41456222535246545,0.7303949259767115,0.8224573549529978,0.4368264159596423,1165
laser,0.3075030750307503,0.8459204590255033,0.9232011069214715,0.3331112591605596,4
lns_3937,0.2508011999418226,0.7725641686919665,0.9071026349388414,0.12928625857251713,10
lnsp3937,0.2508011999418226,0.7725641686919666,0.9071026349388414,0.12928625857251713,10
lowThrust_2,0.005604806758256451,0.5842639058606677,0.7447970016667853,0.0008650519031141869,897
lshp1009,0.14894215224572996,0.4304210304350883,0.4535039010332466,0.0,6
lshp1270,0.14827027329123124,0.43109595931369815,0.4507908120494048,0.0,6
lshp1561,0.14773192592929618,0.43075663132990594,0.4486100368533601,0.0,6
lshp1882,0.147290919388333,0.43109684727204084,0.4468189541249764,0.0,6
lshp2233,0.1469230524338608,0.4307917608481107,0.4453217025882653,0.0,6
