name,diag,max_lf,max_st,diag_dom,max_deg
cavity06,0.3675989910431681,0.5833076460256538,0.6013141421032886,0.1785109983079526,61
reorientation_4,0.9999491314449364,0.9999727756458456,0.999978154317863,0.1762973868237026,2551
fpga_dcop_10,0.4165128436702327,0.8144071078779141,0.9965744547121586,0.4721311475409836,35
freeFlyingRobot_7,0.997166544935229,0.9982471492490923,0.9986095040549761,0.327718223583461,785
G22,0.0,0.09824912456228115,0.1,0.0,37
dataset22mfeatzernike_10NN,0.0,0.42713738406834906,0.47142922387418906,0.0,40
bcsstm12,0.4935134799020761,0.8278759347524016,0.872503119282053,0.20366598778004075,21
freeFlyingRobot_8,0.9922894270513565,0.9952047401667782,0.9961612871632601,0.36539336061846295,881
dwt_1007,0.11743440233236152,0.3481049562682216,0.35206997084548103,0.0,9
lowThrust_2,0.0033090524473326005,0.5423454589282306,0.7314379504475511,0.0008650519031141869,897
fpga_trans_01,0.4140091651928039,0.8210608768444932,0.9969204324649311,0.4598360655737705,49
c-18,0.9943331564215041,0.9967211405359155,0.998067475089942,0.49331489165514064,169
spaceStation_8,6.841699026145709e-08,0.4836171435980049,0.6443785074095852,0.0,151
fpga_dcop_48,0.41327835355142706,0.824167276185749,0.9999964596833976,0.44344262295081965,35
reorientation_5,0.9999443327824495,0.9999706916247936,0.999976395029063,0.1763085399449036,2727
G43,0.0,0.09759759759759759,0.1,0.0,36
ex29,0.7948126527641484,0.8987590514318355,0.8993249337393902,0.2602787456445993,8
cavity09,0.16669241410161414,0.4970654085421684,0.5272817055445265,0.015228426395939087,61
jagmesh5,0.15225806451612903,0.44129032258064516,0.4565161290322581,0.0,6
reorientation_2,0.9999931774997503,0.9999964756413324,0.9999972912112053,0.17681347150259066,1447
minnesota,0.0,0.706024825915834,0.7992733878292462,0.0,5
fpga_dcop_49,0.41327835355150483,0.8241672761859036,0.9999964596835416,0.44508196721311477,35
mice_10NN,0.0,0.40073276089266135,0.4594830223130186,0.0,22
bcspwr06,0.2743396226415094,0.7052830188679245,0.8226415094339623,0.22627235213204952,12
plantstexture_10NN,0.0,0.3738403727348676,0.43247155787943414,0.0,36
G48,0.0,0.49166666666666664,0.49983333333333335,0.0,4
rail_1357,0.467505668480921,0.7250027534578475,0.7474057647505761,0.344141488577745,10
rail_1357_E,0.49999999999999994,0.6661777188316721,0.6877917346339675,0.4016212232866618,10
lshp2614,0.14538375973303672,0.4271412680756396,0.4360400444938821,0.0,6
Chem97ZtZ,0.6561927573395147,0.762043539837429,1.0,1.0,100
fpga_dcop_15,0.41378425803245666,0.8221703893168237,0.99941881336314,0.44426229508196724,35
circuit_1,0.008561049700587953,0.8566086698554114,0.9563987051422368,0.4375,2570
freeFlyingRobot_2,0.9995607367621173,0.9997230168334401,0.9997787651637138,0.3333333333333333,269
G28,0.0,0.09809904952476238,0.1,0.0,35
dynamicSoaringProblem_7,0.9230389851483514,0.9576526563578516,0.9687224487012653,0.06180575334662489,1315
reorientation_7,0.9999860044941737,0.9999926514410913,0.9999941121181829,0.17598953222113184,2871
delaunay_n12,0.0,0.2954174820613177,0.3339041095890411,0.0,14
lnsp3937,1.965979978961223e-06,0.627839629702843,0.8697573684499156,0.12928625857251713,10
1138_bus,0.5003750731330091,0.9788051880234419,0.9919591353654914,0.7706502636203867,17
msc01050,0.38441442426002975,0.6103248906967224,0.647086914405353,0.05714285714285714,127
dataset16mfeatkarhunen_10NN,0.0,0.32816895426864184,0.3713853543647413,0.0,39
bcsstk12,0.5199170829921206,0.7132069951064586,0.7584550226552705,0.1493550577053632,32
spiral,0.19131727954365987,0.34350167091782896,0.370102030149431,0.5578800557880056,98
spiral_E,0.08124287258348009,0.16254406251996784,0.1790543134565287,0.11645746164574616,1433
bcsstk11,0.5199170829921206,0.7132069951064586,0.7584550226552705,0.1493550577053632,32
dataset20mfeatpixel_10NN,0.0,0.29751911364997097,0.3358718558224907,0.0,54
cage8,0.6433497536945813,0.7243204112936418,0.7424948468299335,0.9556650246305419,17
bcsstk23,0.6648077365900061,0.8163356579686246,0.8685724164935037,0.5539246968730057,30
adder_trans_02,0.4675840855822261,0.7480464729331808,0.8403339349020734,0.9570011025358324,1334
diag,0.0,0.583822091886608,0.6251221896383187,0.0,4
fpga_dcop_07,0.33684705382728514,0.659901369786094,0.8731720913121913,0.48032786885245904,35
M80PI_n1_E,1.0,1.0,1.0,1.0,0
M80PI_n1,0.0008241932303605807,0.9913567482000974,0.9980178047130602,0.0004965243296921549,7
fpga_dcop_47,0.41327835355117376,0.8241672761852463,0.9999964596829276,0.4418032786885246,35
dynamicSoaringProblem_3,0.9802203226043595,0.9886222521192485,0.9917489522097158,0.014977359804946012,1075
S80PI_n1_E,1.0,1.0,1.0,1.0,0
S80PI_n1,0.0008241932303605807,0.9913567482000974,0.9980178047130602,0.0004965243296921549,7
dwt_2680,0.10708862782705986,0.30424358666986334,0.32118596659474147,0.0,18
kineticBatchReactor_1,0.9957939565370751,0.9989962754147589,0.9993260812229166,0.4342105263157895,459
fpga_dcop_13,0.41456715767474683,0.8224372222155377,0.9989698012997966,0.44508196721311477,35
lshp2233,0.14559561843906893,0.4266153745843385,0.43665645171806744,0.0,6
dynamicSoaringProblem_8,0.9707691470107332,0.9835551693017397,0.9880139597169248,0.01947502116850127,1327
c-26,0.9469019559036792,0.969011871825504,0.9828899094458942,0.11516136521941026,437
G51,0.0,0.1656794719918768,0.1690641394482992,0.0,156
dynamicSoaringProblem_5,0.935489140634422,0.9640013605315515,0.9728930270389085,0.061449098135126876,1225
rajat12,0.4966668269921428,0.5639982069080061,0.9770917004218614,0.49654071314529,1194
bcsstk08,0.6720977764559287,0.865658366674188,0.9255432552316061,0.186219739292365,338
jagmesh7,0.152751677852349,0.4391946308724832,0.45798657718120805,0.0,6
bcsstm24,1.0,1.0,1.0,1.0,0
jagmesh2,0.14697742170429717,0.42403495994173346,0.4406409322651129,0.0,6
lshp1561,0.14614736447898136,0.4257092032581219,0.43825484505196144,0.0,6
pde2961,0.5027402564010697,0.8729851000554057,0.8742203425564791,0.0729483282674772,4
fpga_dcop_27,0.4132794925906451,0.8241592655151526,0.9999954179055706,0.4204918032786885,35
reorientation_3,0.9999993256036434,0.9999996365703944,0.9999997047496947,0.18265021886191804,2359
laser,0.49999999987499993,0.9162499998544374,0.9583749999271561,0.3331112591605596,4
fpga_trans_02,0.4140087812483171,0.8210694512467562,0.9970026634629165,0.4098360655737705,49
semeion_10NN,0.0,0.2679212209797057,0.2997968624054094,0.0,35
dynamicSoaringProblem_4,0.863751973444783,0.9214620044017019,0.9424293346288902,0.016609213412723284,1195
ex6,0.3326128784397658,0.6629389487814958,0.6804582486855882,0.01877649909145972,61
plbuckle_G,0.3512468616318867,0.6901126508123482,0.6997913705008831,0.37753510140405616,26
plbuckle,0.3599089994671494,0.5409105043580651,0.5590880630779058,0.18018720748829953,43
c-20,0.9993831310588694,0.9996129852858789,0.9997635642232585,0.060253337897980146,157
fpga_dcop_26,0.4132777280965782,0.82416594936345,0.9999945608786932,0.4155737704918033,35
G34,0.0,0.4875,0.49975,0.0,4
reorientation_6,0.999992763306366,0.9999961565331044,0.9999969043224382,0.17598137059214902,2823
lshp1009,0.14697742170429717,0.42403495994173346,0.4406409322651129,0.0,6
freeFlyingRobot_3,0.9987667335606404,0.9992181383660055,0.9993829780632173,0.3329452852153667,345
mhd3200b,0.7414020773584192,0.9250097232155966,0.9277386113636882,0.754375,9
jagmesh6,0.15311909262759923,0.44957188924719227,0.45913488268653396,0.0,6
fpga_dcop_45,0.4132783535484296,0.8241672761797983,0.9999964596777546,0.4426229508196721,35
sstmodel,0.14703943030462877,0.3695547057013495,0.38696206426656116,0.20089686098654708,17
dynamicSoaringProblem_6,0.6573533728021407,0.8114075494877281,0.8605754775699433,0.062372486155639756,1285
fpga_dcop_44,0.4132783535428966,0.8241672761688146,0.99999645966725,0.4426229508196721,35
G46,0.0,0.09779779779779779,0.1,0.0,35
c-19,0.8685504785928556,0.9105810553078593,0.928154871290213,0.2578427159432746,361
fpga_dcop_50,0.4132783535515202,0.8241672761859341,0.99999645968357,0.44508196721311477,35
c-28,0.9946136614521579,0.9967666185961156,0.9978509624231393,0.4488908220965637,385
fpga_dcop_18,0.41369848970060696,0.8225679169110428,0.9992257668319366,0.4278688524590164,35
rajat04,0.5027183378525464,0.7472250725364584,0.9241420472568262,0.9606147934678194,660
msc01440,0.3058295666547238,0.5466184677736582,0.5659448823030988,0.022916666666666665,41
Plants_10NN,0.0,0.3819496678466552,0.43883364785868406,0.0,36
fpga_dcop_30,0.4132781446316516,0.8241665737890252,0.9999957508165114,0.41885245901639345,35
ACTIVSg2000,0.4476617437004694,0.7212985149284011,0.8250393276821043,0.0725,33
cryg2500,0.5038384910250924,0.8924586098158923,0.906300746143263,0.5032,4
fpga_dcop_02,0.41318211548967926,0.8238870477855619,0.9998602713839598,0.5057377049180328,35
delaunay_n10,0.0,0.293848167539267,0.33475130890052357,0.0,12
jagmesh4,0.15151515151515152,0.4414983164983165,0.4543350168350168,0.0,6
fpga_dcop_34,0.41327817438106235,0.8241669204856173,0.999996171799834,0.4204918032786885,35
bcspwr08,0.2684297520661157,0.6846280991735537,0.8049586776859504,0.23891625615763548,13
fpga_dcop_43,0.41327835352779835,0.8241672761388414,0.9999964596384926,0.44426229508196724,35
jagmesh3,0.14794185572612417,0.43268577638907757,0.44355386496399946,0.0,6
Trefethen_2000,0.9975539600183468,0.9977173726026972,0.9977990175998296,0.997,21
fpga_dcop_28,0.4132788165598849,0.8241644580553082,0.9999961456981575,0.4155737704918033,35
TSOPF_FS_b9_c1,0.5473517441251353,0.7752004243943336,0.8477759170696724,0.0069274653626731865,1209
mhd1280b,0.640617936183452,0.8671427299031521,0.9089784099970882,0.4421875,31
NotreDame_yeast,0.016517857142857143,0.4549107142857143,0.7741071428571429,0.13386944181646168,56
fpga_dcop_35,0.4132782841396744,0.8241671383863184,0.9999963452124302,0.42950819672131146,35
watt_2,0.6684205019287847,0.6789478868677107,0.9999995668381693,0.5220905172413793,127
cavity07,0.2777874777458181,0.5255949208829988,0.5570489948283351,0.032148900169204735,61
iprob,0.0005299632821433782,0.007553743314816949,1.0,0.33988670443185603,3000
S20PI_n1_E,1.0,1.0,1.0,1.0,0
S20PI_n1,0.0032110160912377076,0.9663263181645352,0.9922774651284695,0.0019455252918287938,7
G37,0.0,0.16784047518031395,0.16962240135765805,0.0,279
3elt,0.0,0.3185395714910363,0.34390030607783123,0.0,9
plat1919,0.33030704705401637,0.5730852877733794,0.5863657869191446,0.0005211047420531526,18
